skill,recipe_key,recipe_name,unlock_at,difficulty,xp_multiplier,station,csv_path
skill_winery_and_brewing,recipe_crafter_wine_barrel_1,recipe_crafter_wine_barrel_1,0,31,3.3,,skill_winery_and_brewing\recipe_crafter_wine_barrel_1.csv
skill_building,recipe_crafter_spit_roast_1,recipe_crafter_spit_roast_1,0,11,1.4,,skill_building\recipe_crafter_spit_roast_1.csv
skill_charcuterie,recipe_crafter_spit_roast_2,recipe_crafter_spit_roast_2,0,21,2.2,,skill_charcuterie\recipe_crafter_spit_roast_2.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_poor_1,recipe_wearable_jewellery_bracelet_poor_1,0,2,1.23,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_poor_1.csv
skill_jewelerycrafting,recipe_wearable_jewellery_neck_poor_3,recipe_wearable_jewellery_neck_poor_3,0,4,1.87,,skill_jewelerycrafting\recipe_wearable_jewellery_neck_poor_3.csv
skill_jewelerycrafting,recipe_wearable_jewellery_hat_poor_6,recipe_wearable_jewellery_hat_poor_6,0,11,3.11,,skill_jewelerycrafting\recipe_wearable_jewellery_hat_poor_6.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_poor_9,recipe_wearable_jewellery_bracelet_poor_9,0,16,2.46,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_poor_9.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_poor_10,recipe_wearable_jewellery_ring_poor_10,0,17,2.3,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_poor_10.csv
skill_jewelerycrafting,recipe_wearable_jewellery_neck_poor_12,recipe_wearable_jewellery_neck_poor_12,0,20,2.98,,skill_jewelerycrafting\recipe_wearable_jewellery_neck_poor_12.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_poor_13,recipe_wearable_jewellery_ring_poor_13,0,22,2.3,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_poor_13.csv
skill_jewelerycrafting,recipe_wearable_jewellery_earring_poor_14,recipe_wearable_jewellery_earring_poor_14,0,23,2.56,,skill_jewelerycrafting\recipe_wearable_jewellery_earring_poor_14.csv
skill_jewelerycrafting,recipe_wearable_jewellery_hat_poor_15,recipe_wearable_jewellery_hat_poor_15,0,24,4.11,,skill_jewelerycrafting\recipe_wearable_jewellery_hat_poor_15.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_poor_16,recipe_wearable_jewellery_ring_poor_16,0,25,2.3,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_poor_16.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_poor_17,recipe_wearable_jewellery_bracelet_poor_17,0,27,2.77,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_poor_17.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_poor_18,recipe_wearable_jewellery_ring_poor_18,0,28,2.46,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_poor_18.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_poor_19,recipe_wearable_jewellery_bracelet_poor_19,0,30,2.77,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_poor_19.csv
skill_jewelerycrafting,recipe_wearable_jewellery_neck_poor_20,recipe_wearable_jewellery_neck_poor_20,0,31,3.78,,skill_jewelerycrafting\recipe_wearable_jewellery_neck_poor_20.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_poor_21,recipe_wearable_jewellery_ring_poor_21,0,33,2.46,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_poor_21.csv
skill_jewelerycrafting,recipe_wearable_jewellery_earring_poor_22,recipe_wearable_jewellery_earring_poor_22,0,34,3.36,,skill_jewelerycrafting\recipe_wearable_jewellery_earring_poor_22.csv
skill_jewelerycrafting,recipe_wearable_jewellery_hat_poor_23,recipe_wearable_jewellery_hat_poor_23,0,35,4.33,,skill_jewelerycrafting\recipe_wearable_jewellery_hat_poor_23.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_poor_25,recipe_wearable_jewellery_bracelet_poor_25,0,38,3.02,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_poor_25.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_poor_26,recipe_wearable_jewellery_ring_poor_26,0,39,3.25,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_poor_26.csv
skill_jewelerycrafting,recipe_wearable_jewellery_neck_common_1,recipe_wearable_jewellery_neck_common_1,0,8,2.46,,skill_jewelerycrafting\recipe_wearable_jewellery_neck_common_1.csv
skill_jewelerycrafting,recipe_wearable_jewellery_earring_common_3,recipe_wearable_jewellery_earring_common_3,0,14,1.23,,skill_jewelerycrafting\recipe_wearable_jewellery_earring_common_3.csv
skill_jewelerycrafting,recipe_wearable_jewellery_hat_common_4,recipe_wearable_jewellery_hat_common_4,0,15,3.11,,skill_jewelerycrafting\recipe_wearable_jewellery_hat_common_4.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_common_7,recipe_wearable_jewellery_bracelet_common_7,0,18,2.46,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_common_7.csv
skill_jewelerycrafting,recipe_wearable_jewellery_neck_common_9,recipe_wearable_jewellery_neck_common_9,0,20,2.98,,skill_jewelerycrafting\recipe_wearable_jewellery_neck_common_9.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_common_10,recipe_wearable_jewellery_bracelet_common_10,0,21,2.46,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_common_10.csv
skill_jewelerycrafting,recipe_wearable_jewellery_hat_common_11,recipe_wearable_jewellery_hat_common_11,0,23,4.11,,skill_jewelerycrafting\recipe_wearable_jewellery_hat_common_11.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_common_12,recipe_wearable_jewellery_ring_common_12,0,24,2.3,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_common_12.csv
skill_jewelerycrafting,recipe_wearable_jewellery_earring_common_13,recipe_wearable_jewellery_earring_common_13,0,25,2.56,,skill_jewelerycrafting\recipe_wearable_jewellery_earring_common_13.csv
skill_jewelerycrafting,recipe_wearable_jewellery_neck_common_14,recipe_wearable_jewellery_neck_common_14,0,26,3.78,,skill_jewelerycrafting\recipe_wearable_jewellery_neck_common_14.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_common_15,recipe_wearable_jewellery_ring_common_15,0,27,2.46,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_common_15.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_common_16,recipe_wearable_jewellery_bracelet_common_16,0,29,2.77,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_common_16.csv
skill_jewelerycrafting,recipe_wearable_jewellery_hat_common_18,recipe_wearable_jewellery_hat_common_18,0,31,4.33,,skill_jewelerycrafting\recipe_wearable_jewellery_hat_common_18.csv
skill_jewelerycrafting,recipe_wearable_jewellery_bracelet_common_19,recipe_wearable_jewellery_bracelet_common_19,0,32,2.77,,skill_jewelerycrafting\recipe_wearable_jewellery_bracelet_common_19.csv
skill_jewelerycrafting,recipe_wearable_jewellery_earring_common_22,recipe_wearable_jewellery_earring_common_22,0,36,3.48,,skill_jewelerycrafting\recipe_wearable_jewellery_earring_common_22.csv
skill_jewelerycrafting,recipe_wearable_jewellery_ring_common_23,recipe_wearable_jewellery_ring_common_23,0,38,3.25,,skill_jewelerycrafting\recipe_wearable_jewellery_ring_common_23.csv
skill_jewelerycrafting,recipe_wearable_jewellery_hat_common_24,recipe_wearable_jewellery_hat_common_24,0,40,4.58,,skill_jewelerycrafting\recipe_wearable_jewellery_hat_common_24.csv
skill_building,recipe_building_piece_large_door_cottage,recipe_building_piece_large_door_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_door_cottage.csv
skill_building,recipe_building_piece_large_door_halftimber,recipe_building_piece_large_door_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_door_halftimber.csv
skill_building,recipe_building_piece_large_door_hut,recipe_building_piece_large_door_hut,3,1,0.0,,skill_building\recipe_building_piece_large_door_hut.csv
skill_building,recipe_building_piece_large_door_wide_cottage,recipe_building_piece_large_door_wide_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_door_wide_cottage.csv
skill_building,recipe_building_piece_large_door_wide_halftimber,recipe_building_piece_large_door_wide_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_door_wide_halftimber.csv
skill_building,recipe_building_piece_large_floor_halftimber,recipe_building_piece_large_floor_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_floor_halftimber.csv
skill_building,recipe_building_piece_large_floor_triangular_halftimber,recipe_building_piece_large_floor_triangular_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_floor_triangular_halftimber.csv
skill_building,recipe_building_piece_large_foundation,recipe_building_piece_large_foundation,1,1,0.0,,skill_building\recipe_building_piece_large_foundation.csv
skill_building,recipe_building_piece_large_foundation_stairs_medium,recipe_building_piece_large_foundation_stairs_medium,2,1,0.0,,skill_building\recipe_building_piece_large_foundation_stairs_medium.csv
skill_building,recipe_building_piece_large_foundation_stairs_short,recipe_building_piece_large_foundation_stairs_short,2,1,0.0,,skill_building\recipe_building_piece_large_foundation_stairs_short.csv
skill_building,recipe_building_piece_large_foundation_triangular,recipe_building_piece_large_foundation_triangular,2,1,0.0,,skill_building\recipe_building_piece_large_foundation_triangular.csv
skill_building,recipe_building_piece_large_roof_corner_cottage,recipe_building_piece_large_roof_corner_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_roof_corner_cottage.csv
skill_building,recipe_building_piece_large_roof_corner_halftimber,recipe_building_piece_large_roof_corner_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_corner_halftimber.csv
skill_building,recipe_building_piece_large_roof_corner_hut,recipe_building_piece_large_roof_corner_hut,3,1,0.0,,skill_building\recipe_building_piece_large_roof_corner_hut.csv
skill_building,recipe_building_piece_large_roof_cottage,recipe_building_piece_large_roof_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_roof_cottage.csv
skill_building,recipe_building_piece_large_roof_halftimber,recipe_building_piece_large_roof_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_halftimber.csv
skill_building,recipe_building_piece_large_roof_hut,recipe_building_piece_large_roof_hut,3,1,0.0,,skill_building\recipe_building_piece_large_roof_hut.csv
skill_building,recipe_building_piece_large_roof_inner_corner_cottage,recipe_building_piece_large_roof_inner_corner_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_roof_inner_corner_cottage.csv
skill_building,recipe_building_piece_large_roof_inner_corner_halftimber,recipe_building_piece_large_roof_inner_corner_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_inner_corner_halftimber.csv
skill_building,recipe_building_piece_large_roof_junction_halftimber,recipe_building_piece_large_roof_junction_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_junction_halftimber.csv
skill_building,recipe_building_piece_large_roof_top_cottage,recipe_building_piece_large_roof_top_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_roof_top_cottage.csv
skill_building,recipe_building_piece_large_roof_top_cross_cottage,recipe_building_piece_large_roof_top_cross_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_roof_top_cross_cottage.csv
skill_building,recipe_building_piece_large_roof_top_cross_halftimber,recipe_building_piece_large_roof_top_cross_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_top_cross_halftimber.csv
skill_building,recipe_building_piece_large_roof_top_end_cottage,recipe_building_piece_large_roof_top_end_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_roof_top_end_cottage.csv
skill_building,recipe_building_piece_large_roof_top_end_halftimber,recipe_building_piece_large_roof_top_end_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_top_end_halftimber.csv
skill_building,recipe_building_piece_large_roof_top_halftimber,recipe_building_piece_large_roof_top_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_top_halftimber.csv
skill_building,recipe_building_piece_large_roof_top_hut,recipe_building_piece_large_roof_top_hut,3,1,0.0,,skill_building\recipe_building_piece_large_roof_top_hut.csv
skill_building,recipe_building_piece_large_roof_triangular_halftimber,recipe_building_piece_large_roof_triangular_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_triangular_halftimber.csv
skill_building,recipe_building_piece_large_roof_triangular_inverted_halftimber,recipe_building_piece_large_roof_triangular_inverted_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_roof_triangular_inverted_halftimber.csv
skill_building,recipe_building_piece_large_roof_window_hut,recipe_building_piece_large_roof_window_hut,3,1,0.0,,skill_building\recipe_building_piece_large_roof_window_hut.csv
skill_building,recipe_building_piece_large_wall_cottage,recipe_building_piece_large_wall_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_wall_cottage.csv
skill_building,recipe_building_piece_large_wall_halftimber,recipe_building_piece_large_wall_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_wall_halftimber.csv
skill_building,recipe_building_piece_large_wall_hut,recipe_building_piece_large_wall_hut,3,1,0.0,,skill_building\recipe_building_piece_large_wall_hut.csv
skill_building,recipe_building_piece_large_wall_stone,recipe_building_piece_large_wall_stone,30,1,0.0,,skill_building\recipe_building_piece_large_wall_stone.csv
skill_building,recipe_building_piece_large_wall_triangle_roof_cottage,recipe_building_piece_large_wall_triangle_roof_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_roof_cottage.csv
skill_building,recipe_building_piece_large_wall_triangle_roof_halftimber,recipe_building_piece_large_wall_triangle_roof_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_roof_halftimber.csv
skill_building,recipe_building_piece_large_wall_triangle_roof_hut,recipe_building_piece_large_wall_triangle_roof_hut,3,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_roof_hut.csv
skill_building,recipe_building_piece_large_wall_window_cottage,recipe_building_piece_large_wall_window_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_wall_window_cottage.csv
skill_building,recipe_building_piece_large_wall_window_double_halftimber,recipe_building_piece_large_wall_window_double_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_double_halftimber.csv
skill_building,recipe_building_piece_large_wall_window_halftimber,recipe_building_piece_large_wall_window_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_halftimber.csv
skill_building,recipe_building_piece_large_wall_window_hut,recipe_building_piece_large_wall_window_hut,3,1,0.0,,skill_building\recipe_building_piece_large_wall_window_hut.csv
skill_building,recipe_building_piece_large_wall_window_large_halftimber,recipe_building_piece_large_wall_window_large_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_large_halftimber.csv
skill_building,recipe_building_piece_large_wall_window_stone,recipe_building_piece_large_wall_window_stone,30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_stone.csv
skill_building,recipe_building_piece_medium_fence_branches_01,recipe_building_piece_medium_fence_branches_01,3,1,0.0,,skill_building\recipe_building_piece_medium_fence_branches_01.csv
skill_building,recipe_building_piece_medium_fence_branches_02,recipe_building_piece_medium_fence_branches_02,3,1,0.0,,skill_building\recipe_building_piece_medium_fence_branches_02.csv
skill_building,recipe_building_piece_medium_fence_large_gate_wattle,recipe_building_piece_medium_fence_large_gate_wattle,3,1,0.0,,skill_building\recipe_building_piece_medium_fence_large_gate_wattle.csv
skill_building,recipe_building_piece_medium_fence_slope_branches,recipe_building_piece_medium_fence_slope_branches,3,1,0.0,,skill_building\recipe_building_piece_medium_fence_slope_branches.csv
skill_building,recipe_building_piece_medium_fence_small_gate_wattle,recipe_building_piece_medium_fence_small_gate_wattle,3,1,0.0,,skill_building\recipe_building_piece_medium_fence_small_gate_wattle.csv
skill_building,recipe_building_piece_medium_fence_wattle,recipe_building_piece_medium_fence_wattle,3,1,0.0,,skill_building\recipe_building_piece_medium_fence_wattle.csv
skill_building,recipe_building_piece_medium_pillar_halftimber,recipe_building_piece_medium_pillar_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_pillar_halftimber.csv
skill_building,recipe_building_piece_medium_pillar_hut,recipe_building_piece_medium_pillar_hut,3,1,0.0,,skill_building\recipe_building_piece_medium_pillar_hut.csv
skill_building,recipe_building_piece_medium_railing_halftimber,recipe_building_piece_medium_railing_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_railing_halftimber.csv
skill_building,recipe_building_piece_medium_roof_eaves_cottage,recipe_building_piece_medium_roof_eaves_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_roof_eaves_cottage.csv
skill_building,recipe_building_piece_medium_roof_eaves_door_cottage,recipe_building_piece_medium_roof_eaves_door_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_roof_eaves_door_cottage.csv
skill_building,recipe_building_piece_medium_roof_eaves_halftimber,recipe_building_piece_medium_roof_eaves_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_roof_eaves_halftimber.csv
skill_building,recipe_building_piece_medium_roof_low_halftimber,recipe_building_piece_medium_roof_low_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_roof_low_halftimber.csv
skill_building,recipe_building_piece_medium_roof_ridge_cottage,recipe_building_piece_medium_roof_ridge_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_roof_ridge_cottage.csv
skill_building,recipe_building_piece_medium_roof_ridge_halftimber,recipe_building_piece_medium_roof_ridge_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_roof_ridge_halftimber.csv
skill_building,recipe_building_piece_medium_roof_short_cottage,recipe_building_piece_medium_roof_short_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_roof_short_cottage.csv
skill_building,recipe_building_piece_medium_roof_short_halftimber,recipe_building_piece_medium_roof_short_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_roof_short_halftimber.csv
skill_building,recipe_building_piece_medium_roof_top_short_cottage,recipe_building_piece_medium_roof_top_short_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_roof_top_short_cottage.csv
skill_building,recipe_building_piece_medium_roof_top_short_halftimber,recipe_building_piece_medium_roof_top_short_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_roof_top_short_halftimber.csv
skill_building,recipe_building_piece_medium_short_wall_cottage,recipe_building_piece_medium_short_wall_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_short_wall_cottage.csv
skill_building,recipe_building_piece_medium_short_wall_halftimber,recipe_building_piece_medium_short_wall_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_short_wall_halftimber.csv
skill_building,recipe_building_piece_medium_short_wall_stone,recipe_building_piece_medium_short_wall_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_short_wall_stone.csv
skill_building,recipe_building_piece_medium_stair_halftimber,recipe_building_piece_medium_stair_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_stair_halftimber.csv
skill_building,recipe_building_piece_medium_wall_low_halftimber,recipe_building_piece_medium_wall_low_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_halftimber.csv
skill_building,recipe_building_piece_medium_wall_low_hut,recipe_building_piece_medium_wall_low_hut,3,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_hut.csv
skill_building,recipe_building_piece_medium_wall_low_short_halftimber,recipe_building_piece_medium_wall_low_short_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_halftimber.csv
skill_building,recipe_building_piece_medium_wall_low_stone,recipe_building_piece_medium_wall_low_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_stone.csv
skill_building,recipe_building_piece_medium_wall_triangle_top_halftimber,recipe_building_piece_medium_wall_triangle_top_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_triangle_top_halftimber.csv
skill_building,recipe_building_piece_small_fence_branches,recipe_building_piece_small_fence_branches,3,1,0.0,,skill_building\recipe_building_piece_small_fence_branches.csv
skill_building,recipe_building_piece_small_fence_corner_wattle,recipe_building_piece_small_fence_corner_wattle,3,1,0.0,,skill_building\recipe_building_piece_small_fence_corner_wattle.csv
skill_building,recipe_building_piece_small_fence_wattle,recipe_building_piece_small_fence_wattle,3,1,0.0,,skill_building\recipe_building_piece_small_fence_wattle.csv
skill_building,recipe_building_piece_small_floor_halftimber,recipe_building_piece_small_floor_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_floor_halftimber.csv
skill_building,recipe_building_piece_small_pillar_short_halftimber,recipe_building_piece_small_pillar_short_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_pillar_short_halftimber.csv
skill_building,recipe_building_piece_small_pillar_short_hut,recipe_building_piece_small_pillar_short_hut,3,1,0.0,,skill_building\recipe_building_piece_small_pillar_short_hut.csv
skill_building,recipe_building_piece_small_railing_short_halftimber,recipe_building_piece_small_railing_short_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_railing_short_halftimber.csv
skill_building,recipe_building_piece_small_roof_eaves_corner_cottage,recipe_building_piece_small_roof_eaves_corner_cottage,20,1,0.0,,skill_building\recipe_building_piece_small_roof_eaves_corner_cottage.csv
skill_building,recipe_building_piece_small_roof_eaves_corner_halftimber,recipe_building_piece_small_roof_eaves_corner_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_roof_eaves_corner_halftimber.csv
skill_building,recipe_building_piece_small_roof_eaves_corner_inner_halftimber,recipe_building_piece_small_roof_eaves_corner_inner_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_roof_eaves_corner_inner_halftimber.csv
skill_building,recipe_building_piece_small_roof_eaves_corner_outer_halftimber,recipe_building_piece_small_roof_eaves_corner_outer_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_roof_eaves_corner_outer_halftimber.csv
skill_building,recipe_building_piece_small_roof_eaves_short_cottage,recipe_building_piece_small_roof_eaves_short_cottage,20,1,0.0,,skill_building\recipe_building_piece_small_roof_eaves_short_cottage.csv
skill_building,recipe_building_piece_small_roof_eaves_short_halftimber,recipe_building_piece_small_roof_eaves_short_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_roof_eaves_short_halftimber.csv
skill_building,recipe_building_piece_small_roof_ridge_short_cottage,recipe_building_piece_small_roof_ridge_short_cottage,20,1,0.0,,skill_building\recipe_building_piece_small_roof_ridge_short_cottage.csv
skill_building,recipe_building_piece_small_roof_ridge_short_halftimber,recipe_building_piece_small_roof_ridge_short_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_roof_ridge_short_halftimber.csv
skill_building,recipe_building_piece_small_roof_short_halftimber,recipe_building_piece_small_roof_short_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_roof_short_halftimber.csv
skill_building,recipe_building_piece_small_stair_halftimber,recipe_building_piece_small_stair_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_stair_halftimber.csv
skill_building,recipe_building_piece_small_stair_hut,recipe_building_piece_small_stair_hut,3,1,0.0,,skill_building\recipe_building_piece_small_stair_hut.csv
skill_building,recipe_building_prop_basic_bed_01,recipe_building_prop_basic_bed_01,0,4,0.0,,skill_building\recipe_building_prop_basic_bed_01.csv
skill_building,recipe_building_prop_bear_rug,recipe_building_prop_bear_rug,0,13,0.0,,skill_building\recipe_building_prop_bear_rug.csv
skill_building,recipe_building_prop_decorated_chest,recipe_building_prop_decorated_chest,0,12,0.0,,skill_building\recipe_building_prop_decorated_chest.csv
skill_building,recipe_building_prop_ornamented_chair_01,recipe_building_prop_ornamented_chair_01,0,15,0.0,,skill_building\recipe_building_prop_ornamented_chair_01.csv
skill_building,recipe_building_prop_ornamented_chair_02,recipe_building_prop_ornamented_chair_02,0,25,0.0,,skill_building\recipe_building_prop_ornamented_chair_02.csv
skill_building,recipe_building_prop_ornamented_table,recipe_building_prop_ornamented_table,0,14,0.0,,skill_building\recipe_building_prop_ornamented_table.csv
skill_building,recipe_building_prop_round_planter_01,recipe_building_prop_round_planter_01,0,4,0.0,,skill_building\recipe_building_prop_round_planter_01.csv
skill_building,recipe_building_prop_simple_brazier,recipe_building_prop_simple_brazier,0,15,0.0,,skill_building\recipe_building_prop_simple_brazier.csv
skill_building,recipe_building_prop_stone_planter_with_frieze,recipe_building_prop_stone_planter_with_frieze,0,31,0.0,,skill_building\recipe_building_prop_stone_planter_with_frieze.csv
skill_building,recipe_building_prop_wash_bowl,recipe_building_prop_wash_bowl,0,4,0.0,,skill_building\recipe_building_prop_wash_bowl.csv
skill_building,recipe_building_piece_large_wall_triangle_inverted_roof_cottage,recipe_building_piece_large_wall_triangle_inverted_roof_cottage,20,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_inverted_roof_cottage.csv
skill_building,recipe_building_piece_large_wall_triangle_inverted_roof_halftimber,recipe_building_piece_large_wall_triangle_inverted_roof_halftimber,30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_inverted_roof_halftimber.csv
skill_building,recipe_building_piece_medium_beam_34_halftimber,recipe_building_piece_medium_beam_34_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_34_halftimber.csv
skill_building,recipe_building_piece_medium_beam_34_hut,recipe_building_piece_medium_beam_34_hut,3,1,0.0,,skill_building\recipe_building_piece_medium_beam_34_hut.csv
skill_building,recipe_building_piece_medium_beam_45_halftimber,recipe_building_piece_medium_beam_45_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_45_halftimber.csv
skill_building,recipe_building_piece_medium_beam_45_hut,recipe_building_piece_medium_beam_45_hut,3,1,0.0,,skill_building\recipe_building_piece_medium_beam_45_hut.csv
skill_building,recipe_building_piece_medium_beam_63_halftimber,recipe_building_piece_medium_beam_63_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_63_halftimber.csv
skill_building,recipe_building_piece_medium_beam_63_hut,recipe_building_piece_medium_beam_63_hut,3,1,0.0,,skill_building\recipe_building_piece_medium_beam_63_hut.csv
skill_building,recipe_building_piece_medium_beam_halftimber,recipe_building_piece_medium_beam_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_halftimber.csv
skill_building,recipe_building_piece_medium_beam_hut,recipe_building_piece_medium_beam_hut,3,1,0.0,,skill_building\recipe_building_piece_medium_beam_hut.csv
skill_building,recipe_building_piece_medium_floor_extension_halftimber,recipe_building_piece_medium_floor_extension_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_extension_halftimber.csv
skill_building,recipe_building_piece_medium_floor_halftimber,recipe_building_piece_medium_floor_halftimber,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_halftimber.csv
skill_building,recipe_building_piece_medium_railing,recipe_building_piece_medium_railing,30,1,0.0,,skill_building\recipe_building_piece_medium_railing.csv
skill_building,recipe_building_piece_medium_railing_angle,recipe_building_piece_medium_railing_angle,30,1,0.0,,skill_building\recipe_building_piece_medium_railing_angle.csv
skill_building,recipe_building_piece_medium_wall_foundation,recipe_building_piece_medium_wall_foundation,5,1,0.0,,skill_building\recipe_building_piece_medium_wall_foundation.csv
skill_building,recipe_building_piece_medium_wall_low_cottage,recipe_building_piece_medium_wall_low_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_cottage.csv
skill_building,recipe_building_piece_medium_wall_low_short_cottage,recipe_building_piece_medium_wall_low_short_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_cottage.csv
skill_building,recipe_building_piece_pillar_foundation,recipe_building_piece_pillar_foundation,5,1,0.0,,skill_building\recipe_building_piece_pillar_foundation.csv
skill_building,recipe_building_piece_small_beam_34_halftimber,recipe_building_piece_small_beam_34_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_beam_34_halftimber.csv
skill_building,recipe_building_piece_small_beam_34_hut,recipe_building_piece_small_beam_34_hut,3,1,0.0,,skill_building\recipe_building_piece_small_beam_34_hut.csv
